collision_id,crash_date,crash_time,on_street_name,cross_street_name,off_street_name,borough,zip_code,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,longitude,latitude
4408119,2021-04-15,21:04,,,743       TROY AVENUE,BROOKLYN,11203,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,-73.93658,40.655285
4408359,2021-04-09,12:00,WILLIAMSBURG STREET WEST,WYTHE AVENUE,,BROOKLYN,11249,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.961464,40.70166
4407816,2021-04-16,10:05,3 AVENUE,53 STREET,,BROOKLYN,11220,1,0,0,0,0,0,1,0,Brakes Defective,-74.01648,40.64606
4407168,2021-04-14,7:00,G.C.P. / JEWEL (CDR),,,,,0,0,0,0,0,0,0,0,Fell Asleep,,
4407543,2021-04-15,8:23,FOOTHILL AVENUE,204 STREET,,QUEENS,11423,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,-73.761185,40.72119
4407801,2021-04-15,12:00,,,79-40     COOPER AVENUE,QUEENS,11385,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.87203,40.708363
4407346,2021-04-14,14:10,120 STREET,,,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,-73.81881,40.674004
4407769,2021-04-14,23:10,LONG ISLAND EXPRESSWAY,,,,,2,0,0,0,0,0,2,0,Unspecified,-73.87898,40.729176
4455856,2021-09-11,10:59,45 AVENUE,NATIONAL STREET,,QUEENS,11368,0,0,0,0,0,0,0,0,Obstruction/Debris,-73.86421,40.745766
4408093,2021-04-15,12:30,BARTOW AVENUE,EDSON AVENUE,,BRONX,10475,0,0,0,0,0,0,0,0,Oversized Vehicle,-73.83317,40.86832
4407475,2021-04-14,18:45,,,32-11     BEACH CHANNEL DRIVE,QUEENS,11691,0,0,0,0,0,0,0,0,Animals Action,-73.766464,40.598515
4408113,2021-03-20,15:58,NOSTRAND AVENUE,MYRTLE AVENUE,,BROOKLYN,11205,0,0,0,0,0,0,0,0,Passing Too Closely,-73.9525,40.695004
4407833,2021-04-14,11:50,MAURICE AVENUE,BORDEN AVENUE,,,,0,0,0,0,0,0,0,0,Unspecified,-73.90674,40.72773
4407923,2021-04-16,8:41,MENAHAN STREET,SENECA AVENUE,,QUEENS,11385,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,-73.91066,40.704563
4407424,2021-04-14,13:30,131 STREET,,,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,-73.80789,40.66807
4407741,2021-04-14,0:00,BLAKE AVENUE,ASHFORD STREET,,BROOKLYN,11207,1,0,0,0,0,0,1,0,Traffic Control Disregarded,-73.883995,40.66944
4407891,2021-04-09,10:15,CHAUNCEY STREET,,,,,0,0,0,0,0,0,0,0,Passing Too Closely,-73.90864,40.684082
4407647,2021-04-14,15:05,MYRTLE AVENUE,ASHLAND PLACE,,BROOKLYN,11201,1,0,0,0,1,0,0,0,Unspecified,-73.97917,40.69349
4407909,2021-04-16,0:00,NORTHERN BOULEVARD,150 STREET,,QUEENS,11354,0,0,0,0,0,0,0,0,Passing Too Closely,-73.81517,40.765266
4407439,2021-04-14,18:00,VAN WYCK EXPWY,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.83605,40.74613
4407604,2021-04-15,12:17,PARK AVENUE,EAST 34 STREET,,MANHATTAN,10016,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,-73.98135,40.74708
4407752,2021-04-15,10:37,EAST 206 STREET,PERRY AVENUE,,BRONX,10467,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,-73.877,40.87482
4407380,2021-04-14,19:15,WOODHAVEN BOULEVARD,82 AVENUE,,QUEENS,11385,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,-73.85589,40.70399
4408037,2021-04-16,21:30,CHURCH AVENUE,SAINT PAULS PLACE,,BROOKLYN,11226,0,0,0,0,0,0,0,0,Unspecified,-73.9622,40.649788
4408416,2021-04-11,11:50,,,106-44    150 STREET,QUEENS,11435,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-73.80114,40.69507
4407549,2021-04-15,9:57,,,109       WEST 89 STREET,MANHATTAN,10024,0,0,0,0,0,0,0,0,Passing Too Closely,-73.97136,40.788673
4408002,2021-04-15,13:07,MAJOR DEEGAN EXPRESSWAY,,,,,0,0,0,0,0,0,0,0,Unspecified,-73.92499,40.847897
4408227,2021-04-14,11:30,STUYVESANT AVENUE,QUINCY STREET,,BROOKLYN,11221,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,-73.93326,40.68896
4408262,2021-04-13,7:25,MYRTLE AVENUE,,,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-73.94921,40.695377
4407897,2021-04-16,18:03,EAST GUN HILL ROAD,WAYNE AVENUE,,BRONX,10467,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-73.877625,40.880657
4408187,2021-04-16,21:00,MAJOR DEEGAN EXPRESSWAY,,,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,-73.93107,40.828114
4407975,2021-04-16,10:40,COLUMBUS AVENUE,,,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,-73.97599,40.781265
4408164,2021-04-16,20:07,WEST 181 STREET,AUDUBON AVENUE,,MANHATTAN,10033,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,-73.93234,40.848736
4407910,2021-04-16,12:42,BRONX WHITESTONE BRIDGE,,,,,2,0,0,0,0,0,2,0,Following Too Closely,,
4408085,2021-04-15,22:22,NEWPORT STREET,WATKINS STREET,,BROOKLYN,11212,0,0,0,0,0,0,0,0,Unspecified,-73.90536,40.65989
4408250,2021-04-16,18:40,5 AVENUE,,,,,1,0,0,0,1,0,0,0,Unsafe Lane Changing,-73.984566,40.748436
4408028,2021-04-15,12:38,,,1411      AVENUE P,BROOKLYN,11229,1,0,0,0,0,0,1,0,Unsafe Lane Changing,-73.95932,40.61033
4407580,2021-04-14,12:20,38 AVENUE,34 STREET,,QUEENS,11101,0,0,0,0,0,0,0,0,Unspecified,-73.92972,40.752556
4408302,2021-04-14,20:50,TELLER AVENUE,,,,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,-73.91313,40.829697
4407400,2021-04-14,2:30,ATTORNEY STREET,RIVINGTON STREET,,MANHATTAN,10002,0,0,0,0,0,0,0,0,Turning Improperly,-73.98424,40.718826
4408128,2021-04-16,12:38,,,5403      CHURCH AVENUE,BROOKLYN,11203,0,0,0,0,0,0,0,0,Unspecified,-73.9264,40.65241
4407806,2021-04-15,13:31,Beadle Street,Vandervoort avenue,,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,,
4408194,2021-04-15,15:20,UNDERCLIFF AVENUE,SEDGWICK AVENUE,,,,1,0,0,0,0,0,1,0,Following Too Closely,-73.919106,40.852673
4408289,2021-04-16,15:00,CROSS BRONX EXPY,,,,,0,0,0,0,0,0,0,0,Passing Too Closely,-73.952446,40.851555
4407953,2021-04-16,12:50,JAMAICA AVENUE,,,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,-73.784294,40.707928
4408391,2021-04-06,8:50,,,4110      CARPENTER AVENUE,BRONX,10466,0,0,0,0,0,0,0,0,Outside Car Distraction,-73.8616,40.891876
4408204,2021-04-15,0:00,,,207       BEACH 73 STREET,QUEENS,11692,0,0,0,0,0,0,0,0,Unspecified,-73.80105,40.58947
4407870,2021-04-01,4:46,2 AVENUE,EAST 37 STREET,,MANHATTAN,10016,0,0,0,0,0,0,0,0,Turning Improperly,-73.9745,40.74668
4407524,2021-04-14,22:17,EAST 184 STREET,MARION AVENUE,,BRONX,10458,0,0,0,0,0,0,0,0,Unspecified,-73.895744,40.85814
4408353,2021-04-16,14:35,MANHATTAN AVENUE,SCHOLES STREET,,BROOKLYN,11206,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.94513,40.708626
4407243,2021-04-14,2:09,EAST 128 STREET,3 AVENUE BRIDGE,,,,1,0,0,0,0,0,1,0,Alcohol Involvement,,
4407445,2021-04-14,15:25,,,89-21     QUEENS BOULEVARD,QUEENS,11373,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,-73.87421,40.73464
4408056,2021-04-16,10:00,,,2408      AVENUE I,BROOKLYN,11210,0,0,0,0,0,0,0,0,Unspecified,-73.952835,40.62855
4407327,2021-04-14,13:40,LENOX ROAD,EAST 55 STREET,,BROOKLYN,11203,2,0,0,0,0,0,2,0,Unspecified,-73.92596,40.65563
4407784,2021-04-16,10:10,155 STREET,LINDEN BOULEVARD,,QUEENS,11434,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.792114,40.687046
4407928,2021-04-14,11:46,MYRTLE AVENUE,84 STREET,,QUEENS,11385,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,-73.86474,40.70326
4408107,2021-04-06,16:00,BEDFORD AVENUE,,,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,0.0000000,0.0000000
4456830,2021-09-10,0:00,FRANCIS LEWIS BOULEVARD,UNDERHILL AVENUE,,,,1,0,0,0,0,0,1,0,Unspecified,,
4407454,2021-04-14,13:00,,,120       KENILWORTH PLACE,BROOKLYN,11210,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.94928,40.633114
4407372,2021-04-14,13:30,,,135       VANDERBILT AVENUE,STATEN ISLAND,10304,0,0,0,0,0,0,0,0,Unspecified,-74.07641,40.62046
4407444,2021-04-14,21:24,FDR DRIVE,EAST 61 STREET,,MANHATTAN,10065,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,-73.95817,40.75964
4407756,2021-04-13,20:15,BELT PARKWAY,,,,,2,0,0,0,0,0,2,0,Following Too Closely,-73.87652,40.64254
4407620,2021-04-15,10:30,WEST 79 STREET,,,,,1,0,1,0,0,0,0,0,Passing Too Closely,-73.97833,40.783146
4407412,2021-04-14,23:30,LIBERTY AVENUE,178 STREET,,QUEENS,11433,6,0,0,0,0,0,6,0,Reaction to Uninvolved Vehicle,-73.78149,40.705452
4407633,2021-04-15,19:00,CROSS ISLAND PARKWAY,GRAND CENTRAL PARKWAY,,,,0,0,0,0,0,0,0,0,Unspecified,-73.7334,40.74425
4407119,2021-04-14,4:35,WEST 42 STREET,5 AVENUE,,MANHATTAN,10017,0,0,0,0,0,0,0,0,Unsafe Lane Changing,-73.980896,40.75348
4407660,2021-04-14,23:46,SILVER STREET,EAST TREMONT AVENUE,,BRONX,10461,2,0,0,0,0,0,2,0,Unspecified,-73.848076,40.84307
4408154,2021-04-15,12:30,MC DONALD AVENUE,BAY PARKWAY,,BROOKLYN,11204,1,0,0,0,0,0,1,0,Illnes,-73.9753,40.620914
4407773,2021-04-04,21:43,,,71        MORNINGSIDE AVENUE,MANHATTAN,10027,0,0,0,0,0,0,0,0,Unsafe Speed,-73.95581,40.80889
4407567,2021-04-15,13:18,,,51        WEST 90 STREET,MANHATTAN,10024,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.968895,40.78847
4407938,2021-04-14,13:36,,,62-41     FOREST AVENUE,QUEENS,11385,1,0,0,0,0,0,1,0,Following Too Closely,-73.90601,40.712776
4407713,2021-04-16,0:30,93 STREET,32 AVENUE,,QUEENS,11369,0,0,0,0,0,0,0,0,Unsafe Speed,-73.87552,40.75868
4408017,2021-04-11,13:40,GRAND CENTRAL PARKWAY,PARSONS BOULEVARD,,,,0,0,0,0,0,0,0,0,Unspecified,,
4408208,2021-04-16,17:50,,,99-05     43 AVENUE,QUEENS,11368,0,0,0,0,0,0,0,0,Alcohol Involvement,-73.86473,40.74661
4408043,2021-04-16,16:01,SOUTHERN BOULEVARD,EAST 173 STREET,,BRONX,10460,0,0,0,0,0,0,0,0,Unsafe Speed,-73.88875,40.835705
4408233,2021-03-28,18:30,,,562       QUINCY STREET,BROOKLYN,11221,1,0,1,0,0,0,0,0,Unspecified,-73.93803,40.688404
4407990,2021-04-12,20:00,144 STREET,20 AVENUE,,QUEENS,11357,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,-73.823845,40.781715
4408079,2021-04-02,21:15,FDR DRIVE,,,,,0,0,0,0,0,0,0,0,Unsafe Speed,-73.97329,40.730644
4408217,2021-04-16,15:05,GRAND CENTRAL PKWY,,,,,0,0,0,0,0,0,0,0,Following Too Closely,-73.85201,40.75218
4408331,2021-04-16,15:45,GREENPOINT AVENUE,HUMBOLDT STREET,,BROOKLYN,11222,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,-73.94641,40.731422
4407698,2021-04-15,8:20,2 AVENUE,EAST 60 STREET,,MANHATTAN,10022,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.96389,40.761234
4407825,2021-04-10,19:09,STONE AVENUE,BELMONT AVENUE,,BROOKLYN,11212,0,0,0,0,0,0,0,0,Unspecified,-73.90668,40.668976
4408411,2021-04-12,6:55,THROGS NECK BRIDGE,,,,,1,0,0,0,0,0,1,0,Following Too Closely,,
4408122,2021-04-15,18:20,SCHENECTADY AVENUE,FARRAGUT ROAD,,BROOKLYN,11203,0,0,0,0,0,0,0,0,Unspecified,-73.93177,40.637276
4407838,2021-04-11,1:36,2 AVENUE,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.94386,40.788685
4456364,2021-09-11,4:27,SHORE PARKWAY,,,,,0,0,0,0,0,0,0,0,Passing Too Closely,,
4407948,2021-04-16,22:42,HUTCHINSON RIVER PARKWAY,,,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-73.81853,40.87356
4407843,2021-04-14,23:32,,,1618      MADISON AVENUE,MANHATTAN,10029,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,-73.9485,40.795006
4407515,2021-04-15,8:30,WEST 135 STREET,,,,,1,0,0,0,0,0,1,0,Unspecified,-73.955086,40.820095
4407312,2021-04-14,11:26,BATH AVENUE,,,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,-73.990944,40.594334
4407314,2021-04-14,11:00,BELT PARKWAY,,,,,0,0,0,0,0,0,0,0,Unsafe Speed,-73.79171,40.666306
4407489,2021-04-14,12:37,,,162       GARFIELD PLACE,BROOKLYN,11215,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-73.97851,40.673008
4407656,2021-04-14,0:25,BELT PARKWAY,,,,,0,0,0,0,0,0,0,0,Unsafe Speed,-73.98407,40.583626
4407332,2021-04-14,12:45,WEBB AVENUE,RESERVOIR AVENUE,,BRONX,10468,0,0,0,0,0,0,0,0,Unspecified,-73.90031,40.874474
4407506,2021-04-14,14:25,,,1616      43 STREET,BROOKLYN,11204,1,0,0,0,0,0,1,0,Unspecified,-73.98138,40.633995
4408401,2021-04-14,23:20,FDR DRIVE,,,,,1,0,0,0,0,0,1,0,Unspecified,-73.94531,40.772327
4407677,2021-04-15,18:45,,,545       BROADWAY,BROOKLYN,11206,0,0,0,0,0,0,0,0,Other Vehicular,-73.94932,40.704937
4407359,2021-04-14,15:34,39 STREET,3 AVENUE,,BROOKLYN,11232,1,0,1,0,0,0,0,0,Reaction to Uninvolved Vehicle,-74.008156,40.653873
4408060,2021-04-16,23:30,SHORE PARKWAY,,,,,0,0,0,0,0,0,0,0,Unspecified,,
4407533,2021-04-15,3:46,FDR DRIVE,EAST 117 STREET,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,
4408266,2021-04-08,0:00,ATLANTIC AVENUE,,,,,1,0,0,0,0,0,1,0,Following Too Closely,-73.93861,40.677917
4407696,2021-04-14,13:20,,,2115      EAST 3 STREET,BROOKLYN,11223,0,0,0,0,0,0,0,0,Unspecified,-73.9689,40.59857
4407261,2021-04-14,6:15,EAST 135 STREET,3 AVENUE,,,,0,0,0,0,0,0,0,0,Unspecified,-73.92923,40.809563
4407857,2021-04-16,15:12,,,284       LAFAYETTE AVENUE,BROOKLYN,11238,1,0,0,0,1,0,0,0,Unspecified,-73.96444,40.68836
4407490,2021-04-14,19:30,JUNIUS STREET,BLAKE AVENUE,,BROOKLYN,11212,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,-73.90224,40.666737
4407788,2021-04-14,10:30,FRESH POND ROAD,62 ROAD,,QUEENS,11379,1,0,0,0,0,0,1,0,Unspecified,-73.90076,40.713173
4408379,2021-04-15,6:00,,,87-33     LITTLE NECK PARKWAY,QUEENS,11001,0,0,0,0,0,0,0,0,Unspecified,-73.710754,40.73006
4408103,2021-04-13,16:20,EAST 53 STREET,CHURCH AVENUE,,BROOKLYN,11203,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.92752,40.652317
4408076,2021-04-15,1:20,CRESCENT STREET,,,,,1,0,0,0,1,0,0,0,Unspecified,-73.93056,40.76122
4408049,2021-04-12,18:00,CONEY ISLAND AVENUE,,,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,-73.960464,40.588722
4407527,2021-04-14,17:25,BEVERLEY ROAD,,,,,0,0,0,0,0,0,0,0,Unspecified,-73.972725,40.643456
4407836,2021-04-12,19:45,ALLERTON AVENUE,BOSTON ROAD,,BRONX,10467,0,0,0,0,0,0,0,0,Other Vehicular,-73.86238,40.865532
4408274,2021-04-16,16:46,TROY AVENUE,,,,,1,0,1,0,0,0,0,0,Unspecified,-73.936005,40.67612
4407547,2021-04-15,9:20,RICHMOND AVENUE,ANITA STREET,,,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,-74.1524,40.620663
4407815,2021-04-15,13:30,,,60-74     70 STREET,QUEENS,11378,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,-73.888664,40.72166
4408375,2021-04-14,17:45,,,241-15    HILLSIDE AVENUE,QUEENS,11426,0,0,0,0,0,0,0,0,Unspecified,-73.72516,40.733723
4407279,2021-04-14,9:30,EAST 37 STREET,QUEENS MIDTOWN TUNNEL EXIT,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.97213,40.745686
4407331,2021-04-14,0:00,,,5240      BROADWAY,BRONX,10463,0,0,0,0,0,0,0,0,Unspecified,-73.9088,40.875294
4407686,2021-04-15,16:54,WILLOW AVENUE,EAST 137 STREET,,BRONX,10454,1,0,0,0,0,0,1,0,Unspecified,-73.91184,40.803555
4408398,2021-04-15,19:20,FDR DRIVE,,,,,0,0,0,0,0,0,0,0,Pavement Slippery,-73.95699,40.7605
4408066,2021-04-16,0:17,EAST 98 STREET,TAPSCOTT STREET,,,,0,0,0,0,0,0,0,0,Unspecified,-73.91959,40.661995
4408309,2021-04-16,13:02,DE KALB AVENUE,TAAFFE PLACE,,BROOKLYN,11205,0,0,0,0,0,0,0,0,Passing Too Closely,-73.959435,40.69045
4408068,2021-04-16,11:38,NEW LOTS AVENUE,JUNIUS STREET,,BROOKLYN,11212,1,0,1,0,0,0,0,0,Unspecified,-73.90019,40.658672
4407691,2021-04-15,22:50,CROSS ISLAND PARKWAY,HEMPSTEAD AVENUE,,,,0,0,0,0,0,0,0,0,Unspecified,-73.72826,40.711227
4407353,2021-04-14,13:07,BUSHWICK AVENUE,GARDEN STREET,,BROOKLYN,11206,1,0,0,0,1,0,0,0,Following Too Closely,-73.93637,40.700485
4407433,2021-04-14,18:49,,,560       MELROSE AVENUE,BRONX,10455,0,0,0,0,0,0,0,0,Turning Improperly,-73.91755,40.816555
4407679,2021-04-15,22:35,WEST FORDHAM ROAD,,,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,-73.91282,40.861862
4407566,2021-04-14,22:20,,,3574      LACONIA AVENUE,BRONX,10469,0,0,0,0,0,0,0,0,Other Vehicular,-73.85465,40.875793
4408026,2021-04-16,6:30,171 STREET,FOCH BOULEVARD,,QUEENS,11434,0,0,0,0,0,0,0,0,Unspecified,-73.776146,40.68657
4407651,2021-04-14,17:30,,,976       3 AVENUE,BROOKLYN,11232,0,0,0,0,0,0,0,0,Unspecified,-74.00731,40.654705
4407296,2021-04-14,9:50,43 STREET,14 AVENUE,,BROOKLYN,11219,1,0,1,0,0,0,0,0,Unspecified,-73.98643,40.637054
4407826,2021-04-16,12:00,ARLENE COURT,JULES DRIVE,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-74.159615,40.6191
4408186,2021-04-16,11:30,BROOKLYN BATTERY TUNNEL,,,,,0,0,0,0,0,0,0,0,Following Too Closely,,
4407368,2021-04-14,8:00,CROSS ISLAND PARKWAY,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.72269,40.734566
4407804,2021-04-13,9:35,LEONARD STREET,CONSELYEA STREET,,BROOKLYN,11211,1,0,0,0,0,0,1,0,Following Too Closely,-73.94784,40.714912
4407242,2021-04-14,6:10,ROOSEVELT AVENUE,79 STREET,,QUEENS,11372,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,-73.88673,40.74734
4407858,2021-04-16,18:18,PARK AVENUE,NORTH OXFORD STREET,,BROOKLYN,11205,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.97545,40.6963
4407795,2021-04-16,9:40,,,756       EAST 79 STREET,BROOKLYN,11236,1,0,1,0,0,0,0,0,Unspecified,-73.915146,40.63598
4407347,2021-04-14,12:00,91 AVENUE,218 STREET,,QUEENS,11428,1,0,0,0,0,0,1,0,Traffic Control Disregarded,-73.742516,40.724358
4408059,2016-04-16,14:20,WEST 17 STREET,BAY 50 STREET,,BROOKLYN,11214,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.9862,40.586277
4407715,2021-04-16,1:30,NORTH CONDUIT AVENUE,,,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,-73.85165,40.671932
4408114,2021-04-10,23:05,RALPH AVENUE,SNYDER AVENUE,,BROOKLYN,11236,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.920586,40.650703
4407480,2021-04-14,5:32,BRONX WHITESTONE BRIDGE,,,,,0,0,0,0,0,0,0,0,Following Too Closely,,
4408312,2021-04-16,6:49,,,490       TOMPKINS AVENUE,STATEN ISLAND,10305,0,0,0,0,0,0,0,0,Passing Too Closely,-74.07225,40.61378
4407922,2021-04-15,22:15,54 AVENUE,63 STREET,,QUEENS,11378,0,0,0,0,0,0,0,0,Unsafe Speed,-73.90313,40.727375
4407342,2021-04-14,15:10,LINCOLN AVENUE,KISWICK STREET,,STATEN ISLAND,10306,0,0,0,0,0,0,0,0,Traffic Control Disregarded,-74.09711,40.573204
4407882,2021-04-16,17:04,VERRAZANO BRIDGE UPPER,,,,,0,0,0,0,0,0,0,0,Following Too Closely,,
4407748,2021-04-15,13:30,BLAKE AVENUE,,,,,0,0,0,0,0,0,0,0,Unspecified,-73.86907,40.671604
4407619,2021-04-15,16:50,38 STREET,48 AVENUE,,QUEENS,11101,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.92782,40.740276
4407534,2021-04-14,16:02,TRIBOROUGH BRIDGE,,,,,0,0,0,0,0,0,0,0,Following Too Closely,,
4408297,2021-04-06,15:02,PUTNAM AVENUE,NOSTRAND AVENUE,,BROOKLYN,11216,0,0,0,0,0,0,0,0,Passing Too Closely,-73.95031,40.684
4407763,2021-04-15,15:00,VAN WYCK EXPWY,,,,,1,0,0,0,0,0,1,0,Following Too Closely,-73.81743,40.704494
4408005,2021-04-16,6:50,WEBSTER AVENUE,,,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,-73.90211,40.845642
4407390,2021-04-14,10:16,Leonard street,Wallabout Street,,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,,
4407504,2021-04-15,5:36,BRUCKNER EXPRESSWAY,,,,,0,0,0,0,0,0,0,0,Following Too Closely,-73.85361,40.82681
4408231,2021-04-06,21:30,,,203       BAINBRIDGE STREET,BROOKLYN,11233,0,0,0,0,0,0,0,0,Passing Too Closely,-73.92941,40.681168
4408106,2021-04-09,20:00,,,348       EAST 57 STREET,BROOKLYN,11203,0,0,0,0,0,0,0,0,Unspecified,-73.92314,40.64739
4407542,2021-04-15,8:30,122 AVENUE,197 STREET,,,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,-73.75136,40.687138
4407819,2021-03-25,9:52,73 PLACE,COOPER AVENUE,,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,,
4407523,2021-04-15,9:09,BRONX RIVER PARKWAY,,,,,0,0,0,0,0,0,0,0,Unspecified,-73.87204,40.865143
4407428,2021-04-14,22:50,MAJOR DEEGAN EXPRESSWAY,,,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,-73.90896,40.866673
4408257,2021-04-10,18:50,,,60-15     MASPETH AVENUE,QUEENS,11378,0,0,0,0,0,0,0,0,Unspecified,-73.90614,40.72313
4407595,2021-04-15,14:46,VAN WYCK EXPWY,,,,,0,0,0,0,0,0,0,0,Unspecified,-73.80186,40.674934
4407672,2021-04-15,11:10,INGRAHAM STREET,GARDNER AVENUE,,BROOKLYN,11237,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.92401,40.708363
4407832,2021-04-16,11:20,GREENPOINT AVENUE,40 STREET,,QUEENS,11104,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.92512,40.739525
4407384,2021-04-14,18:04,65 STREET,4 AVENUE,,,,2,0,0,0,0,0,2,0,Unspecified,-74.02136,40.637997
4408387,2021-04-14,21:40,QUEENS PLAZA NORTH,CRESCENT STREET,,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,-73.94027,40.750965
4407790,2020-04-15,15:20,GOWANUS EXPY (BQE),,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.99843,40.671585
4407612,2021-04-15,16:10,118 AVENUE,203 STREET,,QUEENS,11412,3,0,0,0,0,0,3,0,Unspecified,-73.74868,40.694294
4407775,2021-04-08,17:25,WEST 125 STREET,,,,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,-73.95117,40.810173
4407864,2021-04-16,9:29,,,116-18    226 STREET,QUEENS,11411,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,-73.73427,40.694748
4407379,2021-04-14,19:30,JACKIE ROBINSON PKWY,,,,,0,0,0,0,0,0,0,0,Driverless/Runaway Vehicle,-73.89251,40.687103
4408054,2021-04-14,15:00,GERALD COURT,EAST 7 STREET,,BROOKLYN,11235,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,0.0000000,0.0000000
4407156,2021-04-14,3:04,WEST FORDHAM ROAD,,,,,0,0,0,0,0,0,0,0,Unsafe Speed,-73.911804,40.861744
4407634,2021-04-15,19:45,CROSS ISLAND PARKWAY,UNION TURNPIKE,,,,0,0,0,0,0,0,0,0,Unspecified,-73.7258,40.741074
4408389,2021-04-13,8:24,119 AVENUE,146 STREET,,QUEENS,11436,1,0,0,0,0,0,1,0,Traffic Control Disregarded,-73.794,40.67875
4407724,2021-04-14,13:16,,,775       DUMONT AVENUE,BROOKLYN,11207,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.890144,40.666943
4407942,2021-04-16,8:30,,,451       KINGSTON AVENUE,BROOKLYN,11225,0,0,0,0,0,0,0,0,Unspecified,-73.94276,40.6635
4456714,2021-07-09,14:19,WILLIAMSBRIDGE ROAD,MORRIS PARK AVENUE,,BRONX,10461,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,-73.85137,40.850304
4408197,2021-04-16,20:17,SHERMAN AVENUE,EAST 163 STREET,,BRONX,10451,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,-73.91934,40.827824
4407847,2021-04-15,16:08,RICHMOND ROAD,SUMMIT AVENUE,,STATEN ISLAND,10306,1,0,0,0,0,0,1,0,Driver Inexperience,-74.12409,40.575832
