collision_id,crash_date,crash_time,street_name,borough,county,zip_code,latitude,longitude,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle
4407915,2021-04-11,18:45,1988      Marmion Avenue,Bronx,Bronx County,10460,40.84383,-73.886375,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4408258,2021-04-16,8:30,8 Avenue,Manhattan,Kings County,11205,40.759163,-73.988396,1,0,0,0,1,0,0,0,Failure To Yield Right-Of-Way
4408033,2021-04-15,19:39,Flatbush Avenue & Caton Avenue,Brooklyn,Kings County,11226,40.652927,-73.959335,1,0,1,0,0,0,0,0,Unspecified
4408308,2021-04-14,21:00,Marcy Avenue & Kosciuszko Street,Brooklyn,Kings County,11216,40.69097,-73.94833,2,0,0,0,0,0,2,0,Following Too Closely
4407869,2021-04-16,19:00,Fdr Drive,Manhattan,New York County,10128,40.718864,-73.97483,0,0,0,0,0,0,0,0,Unspecified
4407732,2021-04-15,23:30,3289      Fulton Street,Brooklyn,Kings County,11208,40.683174,-73.87389,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407684,2021-04-15,17:11,Bruckner Boulevard & East 135 Street,Brooklyn,New York County,10007,40.7127281,-74.0060152,1,0,0,0,0,0,1,0,Driver Inattention/Distraction
4407602,2021-04-15,2:00,37 Avenue & 82 Street,Queens,Queens County,11372,40.749744,-73.884315,0,0,0,0,0,0,0,0,Passing Or Lane Usage Improper
4407959,2021-04-16,19:54,East 20 Street & Park Avenue South,Manhattan,New York County,10010,40.738316,-73.98773,0,0,0,0,0,0,0,0,Unspecified
4408397,2021-04-08,9:21,2507      Tratman Avenue,Bronx,Bronx County,10461,40.839382,-73.84531,0,0,0,0,0,0,0,0,Unspecified
4408067,2021-04-16,9:50,414       Sutter Avenue,Brooklyn,Kings County,11212,40.66806,-73.90394,0,0,0,0,0,0,0,0,Unspecified
4408279,2021-04-16,12:10,West 32 Street,Manhattan,New York County,10025,40.74715,-73.985504,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407723,2021-04-14,8:40,Riverdale Avenue,Brooklyn,Kings County,10471,40.663776,-73.889915,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4408198,2021-04-16,23:25,Major Deegan Expressway,Bronx,Bronx County,10453,40.843903,-73.927284,0,0,0,0,0,0,0,0,Unsafe Lane Changing
4407501,2021-04-14,20:25,Cross Bronx Expy,Bronx,New York County,10040,40.836296,-73.87369,2,0,0,0,0,0,2,0,Unspecified
4408119,2021-04-15,21:04,743       Troy Avenue,Brooklyn,Kings County,11203,40.655285,-73.93658,2,0,0,0,0,0,2,0,Failure To Yield Right-Of-Way
4408359,2021-04-09,12:00,Williamsburg Street West & Wythe Avenue,Brooklyn,Kings County,11249,40.70166,-73.961464,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407816,2021-04-16,10:05,3 Avenue & 53 Street,Brooklyn,Kings County,11220,40.64606,-74.01648,1,0,0,0,0,0,1,0,Brakes Defective
4407168,2021-04-14,7:00,G.C.P. / Jewel (Cdr),Brooklyn,New York County,10007,40.7127281,-74.0060152,0,0,0,0,0,0,0,0,Fell Asleep
4407543,2021-04-15,8:23,Foothill Avenue & 204 Street,Queens,Queens County,11423,40.72119,-73.761185,1,0,0,0,0,0,1,0,Driver Inattention/Distraction
4407801,2021-04-15,12:00,79-40     Cooper Avenue,Queens,Queens County,11385,40.708363,-73.87203,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407346,2021-04-14,14:10,120 Street,Queens,Queens County,11420,40.674004,-73.81881,0,0,0,0,0,0,0,0,Traffic Control Disregarded
4407769,2021-04-14,23:10,Long Island Expressway,Queens,Queens County,11379,40.729176,-73.87898,2,0,0,0,0,0,2,0,Unspecified
4455856,2021-09-11,10:59,45 Avenue & National Street,Queens,Queens County,11368,40.745766,-73.86421,0,0,0,0,0,0,0,0,Obstruction/Debris
4408093,2021-04-15,12:30,Bartow Avenue & Edson Avenue,Bronx,Bronx County,10475,40.86832,-73.83317,0,0,0,0,0,0,0,0,Oversized Vehicle
4407475,2021-04-14,18:45,32-11     Beach Channel Drive,Queens,Queens County,11691,40.598515,-73.766464,0,0,0,0,0,0,0,0,Animals Action
4408113,2021-03-20,15:58,Nostrand Avenue & Myrtle Avenue,Brooklyn,Kings County,11205,40.695004,-73.9525,0,0,0,0,0,0,0,0,Passing Too Closely
4407833,2021-04-14,11:50,Maurice Avenue & Borden Avenue,Queens,Queens County,11101,40.72773,-73.90674,0,0,0,0,0,0,0,0,Unspecified
4407923,2021-04-16,8:41,Menahan Street & Seneca Avenue,Queens,Queens County,11385,40.704563,-73.91066,1,0,0,0,0,0,1,0,Driver Inattention/Distraction
4407424,2021-04-14,13:30,131 Street,Queens,Queens County,11420,40.66807,-73.80789,0,0,0,0,0,0,0,0,Failure To Yield Right-Of-Way
4407741,2021-04-14,0:00,Blake Avenue & Ashford Street,Brooklyn,Kings County,11207,40.66944,-73.883995,1,0,0,0,0,0,1,0,Traffic Control Disregarded
4407891,2021-04-09,10:15,Chauncey Street,Brooklyn,Kings County,11207,40.684082,-73.90864,0,0,0,0,0,0,0,0,Passing Too Closely
4407647,2021-04-14,15:05,Myrtle Avenue & Ashland Place,Brooklyn,Kings County,11201,40.69349,-73.97917,1,0,0,0,1,0,0,0,Unspecified
4407909,2021-04-16,0:00,Northern Boulevard & 150 Street,Queens,Queens County,11354,40.765266,-73.81517,0,0,0,0,0,0,0,0,Passing Too Closely
4407439,2021-04-14,18:00,Van Wyck Expwy,Queens,Queens County,11367,40.74613,-73.83605,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407604,2021-04-15,12:17,Park Avenue & East 34 Street,Manhattan,New York County,10016,40.74708,-73.98135,1,0,0,0,0,0,1,0,Driver Inattention/Distraction
4407752,2021-04-15,10:37,East 206 Street & Perry Avenue,Bronx,Bronx County,10467,40.87482,-73.877,1,0,1,0,0,0,0,0,Driver Inattention/Distraction
4407380,2021-04-14,19:15,Woodhaven Boulevard & 82 Avenue,Queens,Queens County,11385,40.70399,-73.85589,0,0,0,0,0,0,0,0,Failure To Yield Right-Of-Way
4408037,2021-04-16,21:30,Church Avenue & Saint Pauls Place,Brooklyn,Kings County,11226,40.649788,-73.9622,0,0,0,0,0,0,0,0,Unspecified
4408416,2021-04-11,11:50,106-44    150 Street,Queens,Queens County,11435,40.69507,-73.80114,0,0,0,0,0,0,0,0,Passing Or Lane Usage Improper
4407549,2021-04-15,9:57,109       West 89 Street,Manhattan,New York County,10024,40.788673,-73.97136,0,0,0,0,0,0,0,0,Passing Too Closely
4408002,2021-04-15,13:07,Major Deegan Expressway,Bronx,Bronx County,10453,40.847897,-73.92499,0,0,0,0,0,0,0,0,Unspecified
4408227,2021-04-14,11:30,Stuyvesant Avenue & Quincy Street,Brooklyn,Kings County,11221,40.68896,-73.93326,1,0,0,0,0,0,1,0,Driver Inattention/Distraction
4408262,2021-04-13,7:25,Myrtle Avenue,Brooklyn,Kings County,11237,40.695377,-73.94921,0,0,0,0,0,0,0,0,Passing Or Lane Usage Improper
4407897,2021-04-16,18:03,East Gun Hill Road & Wayne Avenue,Bronx,Bronx County,10467,40.880657,-73.877625,0,0,0,0,0,0,0,0,Passing Or Lane Usage Improper
4408187,2021-04-16,21:00,Major Deegan Expressway,Bronx,Bronx County,10453,40.828114,-73.93107,0,0,0,0,0,0,0,0,Unsafe Lane Changing
4407975,2021-04-16,10:40,Columbus Avenue,Manhattan,New York County,10025,40.781265,-73.97599,1,0,1,0,0,0,0,0,Driver Inattention/Distraction
4408164,2021-04-16,20:07,West 181 Street & Audubon Avenue,Manhattan,New York County,10033,40.848736,-73.93234,0,0,0,0,0,0,0,0,Failure To Yield Right-Of-Way
4407910,2021-04-16,12:42,Bronx Whitestone Bridge,Queens,Queens County,11357,40.8004345,-73.8287761,2,0,0,0,0,0,2,0,Following Too Closely
4408085,2021-04-15,22:22,Newport Street & Watkins Street,Brooklyn,Queens County,11212,40.65989,-73.90536,0,0,0,0,0,0,0,0,Unspecified
4408250,2021-04-16,18:40,5 Avenue,Manhattan,Kings County,11238,40.748436,-73.984566,1,0,0,0,1,0,0,0,Unsafe Lane Changing
4408028,2021-04-15,12:38,1411      Avenue P,Brooklyn,Kings County,11229,40.61033,-73.95932,1,0,0,0,0,0,1,0,Unsafe Lane Changing
4407580,2021-04-14,12:20,38 Avenue & 34 Street,Queens,Queens County,11101,40.752556,-73.92972,0,0,0,0,0,0,0,0,Unspecified
4408302,2021-04-14,20:50,Teller Avenue,Bronx,Bronx County,10456,40.829697,-73.91313,1,0,1,0,0,0,0,0,Failure To Yield Right-Of-Way
4407400,2021-04-14,2:30,Attorney Street & Rivington Street,Manhattan,New York County,10002,40.718826,-73.98424,0,0,0,0,0,0,0,0,Turning Improperly
4408128,2021-04-16,12:38,5403      Church Avenue,Brooklyn,Kings County,11203,40.65241,-73.9264,0,0,0,0,0,0,0,0,Unspecified
4407806,2021-04-15,13:31,Beadle Street & Vandervoort Avenue,Brooklyn,New York County,10007,40.7127281,-74.0060152,0,0,0,0,0,0,0,0,Passing Or Lane Usage Improper
4408194,2021-04-15,15:20,Undercliff Avenue & Sedgwick Avenue,Bronx,Bronx County,10468,40.852673,-73.919106,1,0,0,0,0,0,1,0,Following Too Closely
4408289,2021-04-16,15:00,Cross Bronx Expy,Bronx,New York County,10040,40.851555,-73.952446,0,0,0,0,0,0,0,0,Passing Too Closely
4407953,2021-04-16,12:50,Jamaica Avenue,Queens,Queens County,11001,40.707928,-73.784294,0,0,0,0,0,0,0,0,Traffic Control Disregarded
4408391,2021-04-06,8:50,4110      Carpenter Avenue,Bronx,Bronx County,10466,40.891876,-73.8616,0,0,0,0,0,0,0,0,Outside Car Distraction
4408204,2021-04-15,0:00,207       Beach 73 Street,Queens,Queens County,11692,40.58947,-73.80105,0,0,0,0,0,0,0,0,Unspecified
4407870,2021-04-01,4:46,2 Avenue & East 37 Street,Manhattan,New York County,10016,40.74668,-73.9745,0,0,0,0,0,0,0,0,Turning Improperly
4407524,2021-04-14,22:17,East 184 Street & Marion Avenue,Bronx,Bronx County,10458,40.85814,-73.895744,0,0,0,0,0,0,0,0,Unspecified
4408353,2021-04-16,14:35,Manhattan Avenue & Scholes Street,Brooklyn,Kings County,11206,40.708626,-73.94513,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407243,2021-04-14,2:09,East 128 Street & 3 Avenue Bridge,Brooklyn,New York County,10007,40.7127281,-74.0060152,1,0,0,0,0,0,1,0,Alcohol Involvement
4407445,2021-04-14,15:25,89-21     Queens Boulevard,Queens,Queens County,11373,40.73464,-73.87421,1,0,0,0,0,0,1,0,Reaction To Uninvolved Vehicle
4408056,2021-04-16,10:00,2408      Avenue I,Brooklyn,Kings County,11210,40.62855,-73.952835,0,0,0,0,0,0,0,0,Unspecified
4407327,2021-04-14,13:40,Lenox Road & East 55 Street,Brooklyn,Kings County,11203,40.65563,-73.92596,2,0,0,0,0,0,2,0,Unspecified
4407784,2021-04-16,10:10,155 Street & Linden Boulevard,Queens,Queens County,11434,40.687046,-73.792114,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407928,2021-04-14,11:46,Myrtle Avenue & 84 Street,Queens,Queens County,11385,40.70326,-73.86474,1,0,1,0,0,0,0,0,Driver Inattention/Distraction
4408107,2021-04-06,16:00,Bedford Avenue,Brooklyn,Kings County,11226,40.6537842,-73.9561746,1,0,1,0,0,0,0,0,Driver Inattention/Distraction
4456830,2021-09-10,0:00,Francis Lewis Boulevard & Underhill Avenue,Brooklyn,New York County,10007,40.7127281,-74.0060152,1,0,0,0,0,0,1,0,Unspecified
4407454,2021-04-14,13:00,120       Kenilworth Place,Brooklyn,Kings County,11210,40.633114,-73.94928,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407372,2021-04-14,13:30,135       Vanderbilt Avenue,Staten Island,Richmond County,10304,40.62046,-74.07641,0,0,0,0,0,0,0,0,Unspecified
4407444,2021-04-14,21:24,Fdr Drive & East 61 Street,Manhattan,New York County,10065,40.75964,-73.95817,0,0,0,0,0,0,0,0,Reaction To Uninvolved Vehicle
4407756,2021-04-13,20:15,Belt Parkway,Brooklyn,Kings County,11229,40.64254,-73.87652,2,0,0,0,0,0,2,0,Following Too Closely
4407620,2021-04-15,10:30,West 79 Street,Manhattan,New York County,10024,40.783146,-73.97833,1,0,1,0,0,0,0,0,Passing Too Closely
4407412,2021-04-14,23:30,Liberty Avenue & 178 Street,Queens,Queens County,11433,40.705452,-73.78149,6,0,0,0,0,0,6,0,Reaction To Uninvolved Vehicle
4407633,2021-04-15,19:00,Cross Island Parkway & Grand Central Parkway,Queens,Kings County,11362,40.74425,-73.7334,0,0,0,0,0,0,0,0,Unspecified
4407119,2021-04-14,4:35,West 42 Street & 5 Avenue,Manhattan,New York County,10017,40.75348,-73.980896,0,0,0,0,0,0,0,0,Unsafe Lane Changing
4407660,2021-04-14,23:46,Silver Street & East Tremont Avenue,Bronx,Bronx County,10461,40.84307,-73.848076,2,0,0,0,0,0,2,0,Unspecified
4408154,2021-04-15,12:30,Mc Donald Avenue & Bay Parkway,Brooklyn,Kings County,11204,40.620914,-73.9753,1,0,0,0,0,0,1,0,Illnes
4407773,2021-04-04,21:43,71        Morningside Avenue,Manhattan,New York County,10027,40.80889,-73.95581,0,0,0,0,0,0,0,0,Unsafe Speed
4407567,2021-04-15,13:18,51        West 90 Street,Manhattan,New York County,10024,40.78847,-73.968895,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407938,2021-04-14,13:36,62-41     Forest Avenue,Queens,Queens County,11385,40.712776,-73.90601,1,0,0,0,0,0,1,0,Following Too Closely
4407713,2021-04-16,0:30,93 Street & 32 Avenue,Queens,Queens County,11369,40.75868,-73.87552,0,0,0,0,0,0,0,0,Unsafe Speed
4408017,2021-04-11,13:40,Grand Central Parkway & Parsons Boulevard,Queens,Queens County,11432,40.7156103,-73.8076418,0,0,0,0,0,0,0,0,Unspecified
4408208,2021-04-16,17:50,99-05     43 Avenue,Queens,Queens County,11368,40.74661,-73.86473,0,0,0,0,0,0,0,0,Alcohol Involvement
4408043,2021-04-16,16:01,Southern Boulevard & East 173 Street,Bronx,Bronx County,10460,40.835705,-73.88875,0,0,0,0,0,0,0,0,Unsafe Speed
4408233,2021-03-28,18:30,562       Quincy Street,Brooklyn,Kings County,11221,40.688404,-73.93803,1,0,1,0,0,0,0,0,Unspecified
4407990,2021-04-12,20:00,144 Street & 20 Avenue,Queens,Queens County,11357,40.781715,-73.823845,1,0,1,0,0,0,0,0,Failure To Yield Right-Of-Way
4408079,2021-04-02,21:15,Fdr Drive,Manhattan,New York County,10128,40.730644,-73.97329,0,0,0,0,0,0,0,0,Unsafe Speed
4408217,2021-04-16,15:05,Grand Central Pkwy,Queens,Queens County,11102,40.75218,-73.85201,0,0,0,0,0,0,0,0,Following Too Closely
4408331,2021-04-16,15:45,Greenpoint Avenue & Humboldt Street,Brooklyn,Kings County,11222,40.731422,-73.94641,1,0,0,0,1,0,0,0,Failure To Yield Right-Of-Way
4407698,2021-04-15,8:20,2 Avenue & East 60 Street,Manhattan,New York County,10022,40.761234,-73.96389,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407825,2021-04-10,19:09,Stone Avenue & Belmont Avenue,Brooklyn,Bronx County,11212,40.668976,-73.90668,0,0,0,0,0,0,0,0,Unspecified
4408411,2021-04-12,6:55,Throgs Neck Bridge,Bronx,Bronx County,10465,40.8164164,-73.7986156,1,0,0,0,0,0,1,0,Following Too Closely
4408122,2021-04-15,18:20,Schenectady Avenue & Farragut Road,Brooklyn,Kings County,11203,40.637276,-73.93177,0,0,0,0,0,0,0,0,Unspecified
4407838,2021-04-11,1:36,2 Avenue,Manhattan,Kings County,11201,40.788685,-73.94386,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4456364,2021-09-11,4:27,Shore Parkway,Brooklyn,Kings County,11235,40.5845577,-73.9670076,0,0,0,0,0,0,0,0,Passing Too Closely
4407948,2021-04-16,22:42,Hutchinson River Parkway,Bronx,Bronx County,10461,40.87356,-73.81853,0,0,0,0,0,0,0,0,Passing Or Lane Usage Improper
4407843,2021-04-14,23:32,1618      Madison Avenue,Manhattan,New York County,10029,40.795006,-73.9485,1,0,1,0,0,0,0,0,Driver Inattention/Distraction
4407515,2021-04-15,8:30,West 135 Street,Manhattan,New York County,10023,40.820095,-73.955086,1,0,0,0,0,0,1,0,Unspecified
4407312,2021-04-14,11:26,Bath Avenue,Brooklyn,Kings County,11214,40.594334,-73.990944,1,0,1,0,0,0,0,0,Driver Inattention/Distraction
4407314,2021-04-14,11:00,Belt Parkway,Queens,Queens County,11229,40.666306,-73.79171,0,0,0,0,0,0,0,0,Unsafe Speed
4407489,2021-04-14,12:37,162       Garfield Place,Brooklyn,Kings County,11215,40.673008,-73.97851,0,0,0,0,0,0,0,0,Passing Or Lane Usage Improper
4407656,2021-04-14,0:25,Belt Parkway,Brooklyn,Kings County,11229,40.583626,-73.98407,0,0,0,0,0,0,0,0,Unsafe Speed
4407332,2021-04-14,12:45,Webb Avenue & Reservoir Avenue,Bronx,Bronx County,10468,40.874474,-73.90031,0,0,0,0,0,0,0,0,Unspecified
4407506,2021-04-14,14:25,1616      43 Street,Brooklyn,Kings County,11204,40.633995,-73.98138,1,0,0,0,0,0,1,0,Unspecified
4408401,2021-04-14,23:20,Fdr Drive,Manhattan,New York County,10128,40.772327,-73.94531,1,0,0,0,0,0,1,0,Unspecified
4407677,2021-04-15,18:45,545       Broadway,Brooklyn,Kings County,11206,40.704937,-73.94932,0,0,0,0,0,0,0,0,Other Vehicular
4407359,2021-04-14,15:34,39 Street & 3 Avenue,Brooklyn,Kings County,11232,40.653873,-74.008156,1,0,1,0,0,0,0,0,Reaction To Uninvolved Vehicle
4408060,2021-04-16,23:30,Shore Parkway,Brooklyn,Kings County,11235,40.5845577,-73.9670076,0,0,0,0,0,0,0,0,Unspecified
4407533,2021-04-15,3:46,Fdr Drive & East 117 Street,Manhattan,New York County,10035,40.7875347,-73.9382797,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4408266,2021-04-08,0:00,Atlantic Avenue,Brooklyn,Kings County,11207,40.677917,-73.93861,1,0,0,0,0,0,1,0,Following Too Closely
4407696,2021-04-14,13:20,2115      East 3 Street,Brooklyn,Kings County,11223,40.59857,-73.9689,0,0,0,0,0,0,0,0,Unspecified
4407261,2021-04-14,6:15,East 135 Street & 3 Avenue,Bronx,Bronx County,10454,40.809563,-73.92923,0,0,0,0,0,0,0,0,Unspecified
4407857,2021-04-16,15:12,284       Lafayette Avenue,Brooklyn,Kings County,11238,40.68836,-73.96444,1,0,0,0,1,0,0,0,Unspecified
4407490,2021-04-14,19:30,Junius Street & Blake Avenue,Brooklyn,Kings County,11212,40.666737,-73.90224,0,0,0,0,0,0,0,0,Failure To Yield Right-Of-Way
4407788,2021-04-14,10:30,Fresh Pond Road & 62 Road,Queens,Queens County,11379,40.713173,-73.90076,1,0,0,0,0,0,1,0,Unspecified
4408379,2021-04-15,6:00,87-33     Little Neck Parkway,Queens,Queens County,11001,40.73006,-73.710754,0,0,0,0,0,0,0,0,Unspecified
4408103,2021-04-13,16:20,East 53 Street & Church Avenue,Brooklyn,Kings County,11203,40.652317,-73.92752,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4408076,2021-04-15,1:20,Crescent Street,Queens,Queens County,11101,40.76122,-73.93056,1,0,0,0,1,0,0,0,Unspecified
4408049,2021-04-12,18:00,Coney Island Avenue,Brooklyn,Kings County,11235,40.588722,-73.960464,0,0,0,0,0,0,0,0,Failure To Yield Right-Of-Way
4407527,2021-04-14,17:25,Beverley Road,Brooklyn,Kings County,11218,40.643456,-73.972725,0,0,0,0,0,0,0,0,Unspecified
4407836,2021-04-12,19:45,Allerton Avenue & Boston Road,Bronx,Bronx County,10467,40.865532,-73.86238,0,0,0,0,0,0,0,0,Other Vehicular
4408274,2021-04-16,16:46,Troy Avenue,Brooklyn,Kings County,11203,40.67612,-73.936005,1,0,1,0,0,0,0,0,Unspecified
4407547,2021-04-15,9:20,Richmond Avenue & Anita Street,Staten Island,Richmond County,10314,40.620663,-74.1524,1,0,0,0,0,0,1,0,Unsafe Lane Changing
4407815,2021-04-15,13:30,60-74     70 Street,Queens,Queens County,11378,40.72166,-73.888664,0,0,0,0,0,0,0,0,Failure To Yield Right-Of-Way
4408375,2021-04-14,17:45,241-15    Hillside Avenue,Queens,Queens County,11426,40.733723,-73.72516,0,0,0,0,0,0,0,0,Unspecified
4407279,2021-04-14,9:30,East 37 Street & Queens Midtown Tunnel Exit,Manhattan,Kings County,10016,40.745686,-73.97213,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407331,2021-04-14,0:00,5240      Broadway,Bronx,New York County,10463,40.875294,-73.9088,0,0,0,0,0,0,0,0,Unspecified
4407686,2021-04-15,16:54,Willow Avenue & East 137 Street,Bronx,Bronx County,10454,40.803555,-73.91184,1,0,0,0,0,0,1,0,Unspecified
4408398,2021-04-15,19:20,Fdr Drive,Manhattan,New York County,10128,40.7605,-73.95699,0,0,0,0,0,0,0,0,Pavement Slippery
4408066,2021-04-16,0:17,East 98 Street & Tapscott Street,Brooklyn,Kings County,11212,40.661995,-73.91959,0,0,0,0,0,0,0,0,Unspecified
4408309,2021-04-16,13:02,De Kalb Avenue & Taaffe Place,Brooklyn,Kings County,11205,40.69045,-73.959435,0,0,0,0,0,0,0,0,Passing Too Closely
4408068,2021-04-16,11:38,New Lots Avenue & Junius Street,Brooklyn,Kings County,11212,40.658672,-73.90019,1,0,1,0,0,0,0,0,Unspecified
4407691,2021-04-15,22:50,Cross Island Parkway & Hempstead Avenue,Queens,Queens County,11429,40.711227,-73.72826,0,0,0,0,0,0,0,0,Unspecified
4407353,2021-04-14,13:07,Bushwick Avenue & Garden Street,Brooklyn,Kings County,11206,40.700485,-73.93637,1,0,0,0,1,0,0,0,Following Too Closely
4407433,2021-04-14,18:49,560       Melrose Avenue,Bronx,Bronx County,10455,40.816555,-73.91755,0,0,0,0,0,0,0,0,Turning Improperly
4407679,2021-04-15,22:35,West Fordham Road,Bronx,Bronx County,10468,40.861862,-73.91282,0,0,0,0,0,0,0,0,Traffic Control Disregarded
4407566,2021-04-14,22:20,3574      Laconia Avenue,Bronx,Bronx County,10469,40.875793,-73.85465,0,0,0,0,0,0,0,0,Other Vehicular
4408026,2021-04-16,6:30,171 Street & Foch Boulevard,Queens,Queens County,11434,40.68657,-73.776146,0,0,0,0,0,0,0,0,Unspecified
4407651,2021-04-14,17:30,976       3 Avenue,Brooklyn,Kings County,11232,40.654705,-74.00731,0,0,0,0,0,0,0,0,Unspecified
4407296,2021-04-14,9:50,43 Street & 14 Avenue,Brooklyn,Kings County,11219,40.637054,-73.98643,1,0,1,0,0,0,0,0,Unspecified
4407826,2021-04-16,12:00,Arlene Court & Jules Drive,Staten Island,Kings County,10314,40.6191,-74.159615,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4408186,2021-04-16,11:30,Brooklyn Battery Tunnel,Brooklyn,New York County,10275,40.6926159,-74.0123455,0,0,0,0,0,0,0,0,Following Too Closely
4407368,2021-04-14,8:00,Cross Island Parkway,Queens,Queens County,11439,40.734566,-73.72269,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407804,2021-04-13,9:35,Leonard Street & Conselyea Street,Brooklyn,Kings County,11211,40.714912,-73.94784,1,0,0,0,0,0,1,0,Following Too Closely
4407242,2021-04-14,6:10,Roosevelt Avenue & 79 Street,Queens,Queens County,11372,40.74734,-73.88673,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
4407858,2021-04-16,18:18,Park Avenue & North Oxford Street,Brooklyn,Kings County,11205,40.6963,-73.97545,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407795,2021-04-16,9:40,756       East 79 Street,Brooklyn,Kings County,11236,40.63598,-73.915146,1,0,1,0,0,0,0,0,Unspecified
4407347,2021-04-14,12:00,91 Avenue & 218 Street,Queens,Queens County,11428,40.724358,-73.742516,1,0,0,0,0,0,1,0,Traffic Control Disregarded
4408059,2016-04-16,14:20,West 17 Street & Bay 50 Street,Brooklyn,Kings County,11214,40.586277,-73.9862,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407715,2021-04-16,1:30,North Conduit Avenue,Queens,Queens County,11417,40.671932,-73.85165,0,0,0,0,0,0,0,0,Unsafe Lane Changing
4408114,2021-04-10,23:05,Ralph Avenue & Snyder Avenue,Brooklyn,Kings County,11236,40.650703,-73.920586,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407480,2021-04-14,5:32,Bronx Whitestone Bridge,Queens,Queens County,11357,40.8004345,-73.8287761,0,0,0,0,0,0,0,0,Following Too Closely
4408312,2021-04-16,6:49,490       Tompkins Avenue,Staten Island,Richmond County,10305,40.61378,-74.07225,0,0,0,0,0,0,0,0,Passing Too Closely
4407922,2021-04-15,22:15,54 Avenue & 63 Street,Queens,Queens County,11378,40.727375,-73.90313,0,0,0,0,0,0,0,0,Unsafe Speed
4407342,2021-04-14,15:10,Lincoln Avenue & Kiswick Street,Staten Island,Bronx County,10306,40.573204,-74.09711,0,0,0,0,0,0,0,0,Traffic Control Disregarded
4407882,2021-04-16,17:04,Verrazano Bridge Upper,Queens,Queens County,11101,40.753702,-73.94712,0,0,0,0,0,0,0,0,Following Too Closely
4407748,2021-04-15,13:30,Blake Avenue,Brooklyn,Kings County,11208,40.671604,-73.86907,0,0,0,0,0,0,0,0,Unspecified
4407619,2021-04-15,16:50,38 Street & 48 Avenue,Queens,Queens County,11101,40.740276,-73.92782,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407534,2021-04-14,16:02,Triborough Bridge,Queens,Queens County,11102,40.772992849999994,-73.92085900655331,0,0,0,0,0,0,0,0,Following Too Closely
4408297,2021-04-06,15:02,Putnam Avenue & Nostrand Avenue,Brooklyn,Kings County,11216,40.684,-73.95031,0,0,0,0,0,0,0,0,Passing Too Closely
4407763,2021-04-15,15:00,Van Wyck Expwy,Queens,Queens County,11367,40.704494,-73.81743,1,0,0,0,0,0,1,0,Following Too Closely
4408005,2021-04-16,6:50,Webster Avenue,Bronx,Bronx County,10470,40.845642,-73.90211,0,0,0,0,0,0,0,0,Unsafe Lane Changing
4407390,2021-04-14,10:16,Leonard Street & Wallabout Street,Brooklyn,New York County,10007,40.7127281,-74.0060152,1,0,0,0,1,0,0,0,Driver Inattention/Distraction
4407504,2021-04-15,5:36,Bruckner Expressway,Bronx,Bronx County,10474,40.82681,-73.85361,0,0,0,0,0,0,0,0,Following Too Closely
4408231,2021-04-06,21:30,203       Bainbridge Street,Brooklyn,Kings County,11233,40.681168,-73.92941,0,0,0,0,0,0,0,0,Passing Too Closely
4408106,2021-04-09,20:00,348       East 57 Street,Brooklyn,New York County,11203,40.64739,-73.92314,0,0,0,0,0,0,0,0,Unspecified
4407542,2021-04-15,8:30,122 Avenue & 197 Street,Queens,Queens County,11413,40.687138,-73.75136,1,0,1,0,0,0,0,0,Failure To Yield Right-Of-Way
4407819,2021-03-25,9:52,73 Place & Cooper Avenue,Queens,Queens County,11385,40.6982344,-73.8910136,0,0,0,0,0,0,0,0,Failure To Yield Right-Of-Way
4407523,2021-04-15,9:09,Bronx River Parkway,Bronx,Bronx County,10467,40.865143,-73.87204,0,0,0,0,0,0,0,0,Unspecified
4407428,2021-04-14,22:50,Major Deegan Expressway,Bronx,Bronx County,10453,40.866673,-73.90896,2,0,0,0,0,0,2,0,Driver Inattention/Distraction
